user_id,arrival_address,latitude,longitude,date_time,num_passenger,num_luggage
690,동대문구 장안동,37.5746,127.0727,2024-12-14 19:26:34.377538,2,2
691,서초구 잠원동,37.512,127.0107,2024-12-26 13:36:44.025623,3,3
692,광진구 자양동,37.5322,127.0745,2024-12-17 16:07:43.980109,2,2
693,용산구 남영동,37.5423,126.9732,2024-12-30 00:12:40.923150,1,2
694,노원구 공릉동,37.6251,127.0726,2025-02-13 00:22:16.450354,3,4
695,양천구 목동,37.5442,126.8667,2024-12-18 22:33:25.255342,3,3
696,관악구 난곡동,37.4751,126.9205,2024-12-20 02:26:21.058563,3,4
697,중구 을지로동,37.5665,126.9928,2025-02-24 13:13:49.292939,2,3
698,동대문구 휘경동,37.5945,127.0663,2025-02-16 18:55:57.282762,2,3
699,용산구 이태원동,37.5347,126.9947,2024-12-21 10:35:14.208027,2,3
700,중랑구 묵동,37.6121,127.0761,2025-01-27 23:33:06.478391,1,1
701,강남구 역삼동,37.4987,127.0367,2025-01-01 04:24:47.757059,2,3
702,강동구 둔촌동,37.5266,127.1365,2024-12-26 13:15:14.254550,3,4
703,서초구 서초동,37.4837,127.0324,2024-12-17 15:29:15.598231,2,2
704,중랑구 묵동,37.6121,127.0761,2025-02-05 19:24:55.545635,2,2
705,중랑구 상봉동,37.5963,127.0862,2025-01-05 11:21:26.875874,1,1
706,동대문구 청량리동,37.5802,127.0466,2025-02-19 05:30:23.039139,2,3
707,성동구 성수동1가,37.5477,127.0422,2025-01-21 04:16:32.586044,2,3
708,광진구 화양동,37.5454,127.0676,2024-12-10 19:12:20.540179,3,4
709,성동구 금호동1가,37.5497,127.0197,2024-12-04 03:31:31.569605,2,2
710,강북구 번동,37.6366,127.0341,2025-02-11 05:17:17.146937,3,4
711,용산구 이태원동,37.5347,126.9947,2024-12-27 08:24:02.772775,1,1
712,노원구 중계동,37.6481,127.0,2025-02-23 11:35:18.204900,1,2
713,강남구 도곡동,37.4907,127.0558,2025-01-21 05:44:45.847327,1,1
714,강북구 미아동,37.6267,127.0257,2025-02-14 10:28:32.614546,3,3
715,노원구 월계동,37.6261,127.0659,2025-01-02 18:45:04.242387,3,3
716,도봉구 쌍문동,37.6486,127.0347,2025-01-01 03:58:55.122696,1,2
717,중구 명동,37.5634,126.9862,2024-12-14 16:25:35.918283,1,1
718,노원구 하계동,37.6397,127.0665,2025-02-24 05:06:32.208663,3,3
719,금천구 독산1동,37.4683,126.899,2024-12-03 06:57:49.751209,2,3
720,동대문구 휘경동,37.5945,127.0663,2024-12-26 01:02:22.674676,2,2
721,강동구 둔촌동,37.5266,127.1365,2025-02-19 06:20:35.146718,3,4
722,중구 약수동,37.5549,127.0109,2025-01-12 07:08:57.252506,1,1
723,동작구 사당동,37.4792,126.9808,2025-01-25 06:41:30.659297,1,2
724,은평구 불광동,37.6105,126.9303,2024-12-20 04:33:56.035025,1,1
725,광진구 자양동,37.5322,127.0745,2024-12-14 01:11:25.688164,3,3
726,마포구 도화동,37.5457,126.945,2024-12-18 07:52:29.888499,2,2
727,광진구 자양동,37.5322,127.0745,2025-02-25 03:38:48.641776,1,1
728,노원구 월계동,37.6261,127.0659,2024-12-01 10:33:55.175194,1,1
729,양천구 신정동,37.5206,126.8563,2025-01-11 07:19:35.517848,1,1
730,종로구 창신동,37.5723,127.015,2025-01-26 03:03:02.822756,1,2
731,종로구 무악동,37.5775,126.9573,2025-01-08 18:34:09.202458,1,2
732,도봉구 방학동,37.6659,127.0448,2025-01-05 19:34:44.043105,2,2
733,동대문구 휘경동,37.5945,127.0663,2025-01-01 22:24:03.031424,2,3
734,성동구 왕십리동,37.5612,127.0376,2024-12-24 12:39:43.343615,1,2
735,금천구 독산동,37.4665,126.9025,2025-02-20 16:20:34.464061,2,3
736,노원구 공릉동,37.6251,127.0726,2025-01-05 01:31:21.177301,2,2
737,중구 명동,37.5634,126.9862,2025-01-21 01:17:13.030404,3,4
738,송파구 방이동,37.514,127.1251,2025-01-16 03:01:12.591032,1,2
739,중랑구 상봉동,37.5963,127.0862,2024-12-26 13:07:05.792444,1,1
740,노원구 월계동,37.6261,127.0659,2025-01-24 00:18:24.492260,3,4
741,도봉구 창동,37.6543,127.0479,2024-12-16 03:29:11.506836,3,3
742,성동구 성수동1가,37.5477,127.0422,2025-01-19 18:56:39.546581,3,3
743,서대문구 북가좌동,37.5815,126.9134,2025-01-12 15:15:03.211411,2,3
744,금천구 가산동,37.4772,126.8868,2024-12-11 18:19:25.884487,1,1
745,광진구 광장동,37.545,127.104,2025-01-21 15:02:00.301200,3,4
746,종로구 청운동,37.5866,126.9697,2024-12-19 07:20:12.344372,1,1
747,송파구 문정동,37.489,127.1215,2024-12-23 04:37:07.343623,2,2
748,성북구 정릉동,37.6063,127.0106,2025-01-06 12:38:08.603555,2,3
749,성동구 행당동,37.5583,127.0298,2025-01-15 04:11:35.029883,1,2
750,강북구 수유1동,37.6399,127.019,2024-12-13 05:26:43.196339,2,3
751,강서구 방화동,37.5777,126.8125,2025-01-21 14:18:00.529356,2,2
752,송파구 잠실동,37.5117,127.0842,2024-12-07 08:53:44.873907,1,2
753,서초구 잠원동,37.512,127.0107,2025-02-05 16:30:20.557157,3,3
754,성북구 석관동,37.6125,127.0611,2024-12-07 05:01:35.149983,2,3
755,중랑구 상봉동,37.5963,127.0862,2025-02-01 06:06:00.402799,1,2
756,동작구 사당동,37.4792,126.9808,2025-02-15 14:33:59.458131,3,4
757,관악구 난곡동,37.4751,126.9205,2024-12-03 07:37:47.151651,1,2
758,강서구 화곡동,37.541,126.837,2024-12-19 12:10:18.678138,2,2
759,영등포구 신길동,37.5079,126.9172,2025-02-03 14:30:06.586442,2,3
760,구로구 오류동,37.4947,126.8441,2025-02-19 15:09:46.160389,3,4
761,노원구 공릉동,37.6251,127.0726,2024-12-17 12:39:13.205990,1,1
762,중구 신당동,37.561,127.0182,2025-01-31 09:25:07.084677,1,1
763,강남구 논현동,37.5101,127.0359,2025-01-04 18:31:30.722931,1,1
764,광진구 구의동,37.5374,127.085,2025-01-05 08:08:18.088209,2,2
765,성북구 돈암동,37.5891,127.0166,2025-02-13 22:52:13.596773,3,3
766,동대문구 청량리동,37.5802,127.0466,2024-12-10 23:10:35.967896,2,2
767,은평구 갈현동,37.6185,126.9162,2024-12-09 23:27:44.009223,3,4
768,서대문구 북가좌동,37.5815,126.9134,2025-01-07 08:20:17.575001,1,1
769,중랑구 신내동,37.6126,127.1035,2024-12-31 23:50:16.112374,2,3
770,양천구 목5동,37.5483,126.8664,2024-12-02 10:02:20.938633,1,2
771,노원구 월계동,37.6311,127.0587,2025-01-08 06:08:09.521794,1,1
772,중구 약수동,37.5549,127.0109,2024-12-30 16:49:37.492206,3,4
773,은평구 갈현동,37.6185,126.9162,2024-12-26 08:56:21.364698,3,4
774,동작구 동작동,37.5035,126.951,2025-02-05 16:10:49.827178,2,3
775,은평구 녹번동,37.6009,126.9351,2025-01-01 22:27:17.644628,1,2
776,구로구 개봉동,37.4972,126.8588,2024-12-05 01:19:28.239416,1,2
777,도봉구 쌍문1동,37.6513,127.0341,2025-01-28 15:46:24.589910,3,3
778,양천구 목동,37.5442,126.8667,2025-01-29 12:12:52.411598,1,2
779,서대문구 연희동,37.5682,126.9315,2025-01-05 02:05:34.899643,3,3
780,종로구 청운동,37.5866,126.9697,2024-12-24 14:38:01.569910,1,2
781,도봉구 쌍문동,37.6486,127.0347,2025-02-12 02:24:45.226084,2,3
782,노원구 중계동,37.6481,127.0,2025-02-24 10:46:15.926465,1,2
783,도봉구 쌍문동,37.6486,127.0347,2025-01-13 09:07:51.269078,3,3
784,강남구 역삼동,37.4987,127.0367,2024-12-20 05:22:33.173980,1,1
785,영등포구 여의도동,37.5245,126.9275,2024-12-05 16:39:14.893873,1,1
786,강남구 도곡동,37.4907,127.0558,2025-01-04 01:38:52.391963,2,2
787,강동구 둔촌동,37.5266,127.1365,2025-01-21 19:19:21.936660,2,2
788,도봉구 쌍문동,37.6486,127.0347,2024-12-17 00:02:05.764007,3,4
789,용산구 용산동2가,37.5381,126.965,2025-02-24 11:16:17.114553,3,3
790,광진구 구의동,37.5374,127.085,2024-12-19 13:43:50.679957,1,1
791,서대문구 북가좌동,37.5815,126.9134,2025-02-04 14:35:21.945683,2,3
792,강동구 둔촌동,37.5266,127.1365,2024-12-08 06:26:56.809215,3,4
793,동대문구 장안동,37.5746,127.0727,2024-12-23 22:40:21.104662,2,3
794,양천구 목5동,37.5483,126.8664,2025-02-14 01:50:01.353069,2,3
795,강북구 수유동,37.6394,127.0251,2024-12-11 17:15:35.010790,2,3
796,구로구 고척동,37.5038,126.8581,2024-12-09 06:52:05.490940,1,2
797,중구 약수동,37.5549,127.0109,2025-01-19 11:43:43.862727,1,2
798,강북구 수유1동,37.6399,127.019,2025-01-25 06:17:27.930962,1,1
799,강서구 등촌동,37.5585,126.8627,2025-01-17 14:34:29.976119,3,4
800,용산구 한남동,37.5345,127.0005,2025-02-10 18:28:07.937334,3,4
801,강서구 방화동,37.5777,126.8125,2025-01-01 04:47:51.215025,3,4
802,중구 약수동,37.5549,127.0109,2025-01-06 04:24:19.816048,2,3
803,양천구 목동,37.5442,126.8667,2025-02-11 10:36:53.122464,2,2
804,중구 신당동,37.561,127.0182,2024-12-19 04:17:20.986015,2,2
805,도봉구 쌍문동,37.6486,127.0347,2024-12-14 01:15:40.676661,1,2
806,동작구 사당동,37.4792,126.9808,2025-01-25 18:51:13.494361,2,3
807,용산구 한남동,37.5345,127.0005,2025-01-29 18:19:44.019035,2,2
808,노원구 월계동,37.6261,127.0659,2025-02-21 08:58:10.214745,2,3
809,마포구 연남동,37.5588,126.9259,2024-12-16 16:21:19.653983,2,2
810,서대문구 연희동,37.5682,126.9315,2024-12-29 02:50:03.212309,2,2
811,관악구 봉천동,37.4824,126.9521,2024-12-05 07:24:55.335894,1,2
812,강남구 역삼동,37.4987,127.0367,2025-02-02 00:53:04.547152,2,2
813,동대문구 휘경동,37.5945,127.0663,2025-02-03 13:11:38.532853,1,2
814,동대문구 장안동,37.5746,127.0727,2025-01-06 15:50:51.285494,3,3
815,서대문구 홍제동,37.5892,126.9441,2024-12-16 20:42:28.776913,1,1
816,광진구 광장동,37.545,127.104,2025-02-25 00:40:33.577355,3,3
817,중랑구 상봉동,37.5963,127.0862,2025-01-22 21:05:05.486696,2,3
818,금천구 독산1동,37.4683,126.899,2024-12-31 04:29:17.530103,3,3
819,동대문구 장안동,37.5746,127.0727,2025-01-17 09:32:00.877192,1,1
820,마포구 연남동,37.5588,126.9259,2025-01-23 07:49:54.565310,3,3
821,영등포구 여의도동,37.5245,126.9275,2024-12-28 04:32:55.496515,2,2
822,서초구 방배동,37.4845,126.9977,2024-12-26 15:36:05.930976,3,4
823,광진구 화양동,37.5454,127.0676,2025-02-06 00:08:22.634159,1,1
824,서초구 방배동,37.4845,126.9977,2025-01-26 19:42:49.552312,1,2
825,용산구 용산동2가,37.5381,126.965,2024-12-17 03:05:57.752436,2,2
826,금천구 가산동,37.4772,126.8868,2024-12-11 12:34:33.262896,3,4
827,용산구 용산동2가,37.5381,126.965,2025-01-21 20:21:01.023900,1,1
828,성동구 금호동1가,37.5497,127.0197,2024-12-29 18:56:57.006482,2,2
829,서대문구 연희동,37.5682,126.9315,2024-12-06 20:19:26.812076,2,3
830,강남구 삼성동,37.5145,127.0593,2025-02-22 01:52:53.026152,1,2
831,동작구 사당동,37.4792,126.9808,2025-02-04 20:45:54.158658,3,3
832,광진구 구의동,37.5374,127.085,2024-12-01 22:02:27.711116,1,2
833,동대문구 용두동,37.5749,127.0389,2024-12-07 19:53:34.620365,2,3
834,관악구 봉천동,37.4824,126.9521,2025-01-09 14:10:06.958169,3,3
835,용산구 용산동2가,37.5381,126.965,2024-12-15 09:50:10.443387,1,2
836,노원구 중계동,37.6481,127.0,2024-12-23 05:14:43.340468,1,1
837,강서구 화곡동,37.541,126.837,2025-02-13 20:04:42.188638,2,3
838,동작구 동작동,37.5035,126.951,2025-01-03 21:06:15.483568,3,4
839,강북구 수유1동,37.6399,127.019,2024-12-08 12:06:23.081335,3,4
840,양천구 목동,37.5442,126.8667,2024-12-19 22:08:47.004211,3,4
841,도봉구 쌍문1동,37.6513,127.0341,2025-01-27 13:32:26.973711,3,3
842,양천구 신월동,37.5302,126.8348,2025-01-26 21:07:19.413666,2,2
843,서대문구 남가좌동,37.5738,126.9223,2025-01-21 16:05:52.625106,1,1
844,동대문구 휘경동,37.5945,127.0663,2025-02-07 20:12:08.304132,1,1
845,중구 명동,37.5634,126.9862,2025-02-15 15:57:23.222872,2,2
846,송파구 방이동,37.514,127.1251,2025-01-04 08:25:11.971724,1,2
847,강서구 방화동,37.5777,126.8125,2024-12-22 06:02:40.298973,1,1
848,강북구 미아동,37.6267,127.0257,2025-02-17 18:59:09.748664,2,2
849,은평구 녹번동,37.6009,126.9351,2024-12-25 13:45:34.454746,3,3
850,강동구 천호동,37.5459,127.1428,2024-12-07 18:14:31.668005,3,3
851,동대문구 용두동,37.5749,127.0389,2024-12-02 10:25:43.729704,2,3
852,양천구 목동,37.5442,126.8667,2024-12-31 10:04:26.612427,2,3
853,광진구 자양동,37.5322,127.0745,2025-01-26 20:23:45.352784,2,3
854,구로구 구로동,37.5037,126.8895,2025-02-04 02:00:12.747314,1,2
855,도봉구 방학동,37.6659,127.0448,2024-12-24 19:55:39.170755,3,3
856,중랑구 신내동,37.6126,127.1035,2025-01-28 04:16:19.544685,1,1
857,양천구 목동,37.5442,126.8667,2025-02-23 14:51:19.387740,2,2
858,강동구 암사동,37.5506,127.1319,2025-02-09 12:42:41.414595,2,2
859,영등포구 여의도동,37.5245,126.9275,2025-01-05 01:43:33.712240,3,4
860,서대문구 홍제동,37.5892,126.9441,2025-02-09 00:29:39.163439,3,3
861,중구 신당동,37.561,127.0182,2025-01-08 07:28:06.475567,2,3
862,성북구 돈암동,37.5891,127.0166,2025-02-05 01:49:12.882242,3,4
863,중구 소공동,37.5641,126.9753,2024-12-10 08:32:23.871868,2,3
864,도봉구 쌍문1동,37.6513,127.0341,2025-02-14 18:14:32.909236,3,3
865,송파구 문정동,37.489,127.1215,2024-12-02 14:41:37.148781,3,4
866,중구 약수동,37.5549,127.0109,2025-01-02 23:29:04.696747,3,4
867,광진구 자양동,37.5322,127.0745,2024-12-24 14:06:29.313397,1,1
868,강북구 번동,37.6366,127.0341,2025-02-10 06:17:24.862182,2,3
869,관악구 난곡동,37.4751,126.9205,2025-01-25 10:15:11.462043,2,2
870,은평구 불광동,37.6105,126.9303,2024-12-16 13:18:18.978478,1,2
871,노원구 중계동,37.6481,127.0,2025-02-18 02:31:31.265731,2,3
872,중구 소공동,37.5641,126.9753,2024-12-30 23:52:08.948736,2,3
873,종로구 혜화동,37.5823,127.0018,2025-02-10 11:00:24.318284,1,1
874,종로구 사직동,37.5795,126.9701,2024-12-30 05:58:15.718040,2,2
875,성동구 금호동1가,37.5497,127.0197,2024-12-15 14:55:17.937498,3,3
876,동대문구 장안동,37.5746,127.0727,2025-02-12 10:53:27.689351,2,3
877,광진구 자양동,37.5322,127.0745,2025-01-23 04:42:36.675336,3,3
878,광진구 자양동,37.5322,127.0745,2024-12-28 01:14:02.100843,1,2
879,용산구 이태원동,37.5347,126.9947,2025-01-16 23:33:54.371990,3,3
880,성동구 금호동1가,37.5497,127.0197,2024-12-13 16:16:36.980917,3,3
881,광진구 광장동,37.545,127.104,2024-12-16 14:27:41.717715,1,1
882,용산구 남영동,37.5423,126.9732,2025-02-12 03:07:22.029644,3,3
883,서초구 서초동,37.4837,127.0324,2024-12-27 04:04:25.386772,2,3
884,강서구 등촌동,37.5585,126.8627,2025-01-11 07:01:21.451713,1,2
885,강북구 미아동,37.6267,127.0257,2025-02-21 04:33:55.860397,1,1
886,강서구 등촌동,37.5585,126.8627,2024-12-18 18:34:33.714830,2,3
887,중랑구 상봉동,37.5963,127.0862,2024-12-14 04:34:04.629840,2,3
888,금천구 독산1동,37.4683,126.899,2025-01-31 22:30:53.890555,2,3
889,성북구 정릉동,37.6063,127.0106,2025-02-05 01:38:58.186765,1,1
890,노원구 월계동,37.6261,127.0659,2025-02-09 16:46:29.049850,1,1
891,마포구 상암동,37.5796,126.8903,2025-02-01 12:47:55.457196,3,4
892,관악구 봉천동,37.4824,126.9521,2025-01-22 18:28:13.114433,1,1
893,영등포구 신길동,37.5079,126.9172,2024-12-10 16:36:41.546276,1,1
894,금천구 독산동,37.4665,126.9025,2025-01-28 17:27:15.324571,3,4
895,중구 신당동,37.561,127.0182,2025-01-13 02:14:38.623007,3,3
896,강서구 화곡동,37.541,126.837,2025-01-26 06:15:29.455372,1,2
897,관악구 신림동,37.4846,126.9304,2025-01-12 06:58:37.178689,1,1
898,양천구 목동,37.5442,126.8667,2024-12-05 08:49:35.268879,2,2
899,구로구 오류동,37.4947,126.8441,2025-01-29 08:03:10.921907,1,1
900,강남구 도곡동,37.4907,127.0558,2025-02-09 17:07:32.607842,2,3
901,마포구 도화동,37.5457,126.945,2024-12-06 14:54:41.517637,1,1
902,강남구 삼성동,37.5145,127.0593,2025-02-23 20:30:46.645243,3,4
903,성북구 돈암동,37.5891,127.0166,2025-01-20 01:50:19.769193,1,2
904,서대문구 북가좌동,37.5815,126.9134,2025-02-24 00:53:17.445004,2,2
905,서대문구 남가좌동,37.5738,126.9223,2025-02-26 03:31:34.192251,1,2
906,용산구 이태원동,37.5347,126.9947,2025-02-26 01:18:23.723473,2,3
907,서대문구 연희동,37.5682,126.9315,2025-02-09 19:28:39.059748,2,3
908,구로구 구로동,37.5037,126.8895,2025-01-19 23:13:45.656248,2,3
909,용산구 용산동2가,37.5381,126.965,2025-02-01 12:15:27.201018,2,3
910,금천구 가산동,37.4772,126.8868,2025-02-14 18:51:12.025756,2,3
911,노원구 중계동,37.6481,127.0,2025-02-04 14:27:07.754612,1,1
912,은평구 녹번동,37.6009,126.9351,2025-02-17 01:57:56.515001,3,4
913,마포구 연남동,37.5588,126.9259,2025-01-22 10:48:10.085664,3,4
914,서대문구 연희동,37.5682,126.9315,2025-01-23 01:42:09.271654,2,2
915,동작구 흑석동,37.5084,126.9638,2024-12-18 00:24:48.985046,3,3
916,중구 소공동,37.5641,126.9753,2025-02-20 16:10:17.790515,1,1
917,노원구 공릉동,37.6251,127.0726,2024-12-18 05:31:42.879863,3,4
918,서초구 잠원동,37.512,127.0107,2024-12-05 02:03:46.474148,2,2
919,중구 소공동,37.5641,126.9753,2025-02-26 18:10:06.047267,1,1
920,양천구 목동,37.5442,126.8667,2025-02-06 23:40:20.391905,3,3
921,강서구 화곡동,37.541,126.837,2024-12-19 10:59:54.326633,1,2
922,강동구 암사동,37.5506,127.1319,2024-12-08 22:43:18.728464,2,2
923,용산구 이태원동,37.5347,126.9947,2025-01-25 06:03:33.925356,2,2
924,성북구 길음동,37.6075,127.0233,2024-12-03 15:58:41.005906,2,2
925,구로구 개봉동,37.4972,126.8588,2025-01-24 09:32:05.376660,1,2
926,영등포구 신길동,37.5079,126.9172,2025-02-12 01:22:02.107081,3,4
927,금천구 가산동,37.4772,126.8868,2025-01-10 07:11:23.280476,1,1
928,중구 을지로동,37.5665,126.9928,2025-01-23 02:15:35.053917,3,3
929,종로구 청운동,37.5866,126.9697,2025-01-31 22:21:57.760578,2,2
930,중랑구 신내동,37.6126,127.1035,2025-01-20 07:39:11.804554,2,2
931,중구 소공동,37.5641,126.9753,2024-12-03 01:02:35.393190,3,4
932,강북구 수유동,37.6394,127.0251,2024-12-29 23:31:16.527893,1,2
933,영등포구 여의도동,37.5245,126.9275,2024-12-18 07:55:46.663039,2,3
934,종로구 사직동,37.5795,126.9701,2024-12-17 12:40:26.942527,1,2
935,서대문구 홍제동,37.5892,126.9441,2025-02-15 14:17:02.543456,1,1
936,노원구 하계동,37.6397,127.0665,2024-12-11 09:29:15.069685,2,2
937,용산구 남영동,37.5423,126.9732,2024-12-22 09:42:14.637476,2,3
938,은평구 불광동,37.6105,126.9303,2025-01-12 09:38:34.270617,1,1
939,서초구 방배동,37.4845,126.9977,2024-12-03 01:20:45.638250,3,3
940,강서구 가양동,37.5618,126.8545,2024-12-28 06:31:39.390215,2,3
941,서대문구 연희동,37.5682,126.9315,2025-02-13 09:07:50.574309,2,2
942,노원구 공릉동,37.6251,127.0726,2025-02-11 01:51:31.962394,2,2
943,송파구 방이동,37.514,127.1251,2025-02-16 08:38:38.143368,3,3
944,중랑구 묵동,37.6121,127.0761,2024-12-18 01:38:46.720665,1,2
945,강북구 번동,37.6366,127.0341,2024-12-23 08:42:35.051823,3,4
946,중구 신당동,37.561,127.0182,2025-01-12 18:14:18.739740,1,1
947,서대문구 연희동,37.5682,126.9315,2025-02-06 03:26:54.632949,2,2
948,강북구 미아동,37.6267,127.0257,2024-12-23 08:22:00.488312,1,2
949,강북구 번동,37.6366,127.0341,2025-02-19 13:44:37.750149,3,3
950,광진구 화양동,37.5454,127.0676,2024-12-04 01:49:51.779192,3,3
951,강서구 방화동,37.5777,126.8125,2025-01-17 20:56:08.550056,1,2
952,종로구 혜화동,37.5823,127.0018,2024-12-21 16:15:16.042714,3,4
953,종로구 창신동,37.5723,127.015,2024-12-06 04:44:59.931353,3,4
954,성동구 왕십리동,37.5612,127.0376,2025-01-09 23:18:56.922429,3,4
955,강동구 둔촌동,37.5266,127.1365,2024-12-01 12:29:28.000317,2,3
956,강남구 역삼동,37.4987,127.0367,2025-01-07 10:34:20.264513,2,3
957,관악구 신림동,37.4846,126.9304,2024-12-31 10:23:18.948426,2,2
958,금천구 독산1동,37.4683,126.899,2025-01-27 04:00:05.695447,1,2
959,금천구 독산1동,37.4683,126.899,2024-12-26 22:54:05.862983,3,3
960,중구 신당동,37.561,127.0182,2025-02-23 13:57:41.370647,3,3
961,영등포구 여의도동,37.5245,126.9275,2024-12-18 23:07:23.314799,2,3
962,동작구 사당동,37.4792,126.9808,2025-01-14 07:10:17.072008,1,2
963,마포구 도화동,37.5457,126.945,2025-01-29 17:53:18.557196,3,4
964,도봉구 창동,37.6543,127.0479,2025-01-21 15:38:56.262902,3,4
965,영등포구 당산동,37.5341,126.9021,2025-01-24 14:52:11.240742,1,2
966,마포구 도화동,37.5457,126.945,2025-01-29 22:47:40.157542,2,2
967,강남구 삼성동,37.5145,127.0593,2025-01-14 18:54:22.192971,2,3
968,송파구 잠실동,37.5117,127.0842,2024-12-08 02:50:12.568583,2,2
969,성동구 행당동,37.5583,127.0298,2025-01-11 19:26:40.867491,3,4
970,영등포구 당산동,37.5341,126.9021,2025-02-18 18:52:22.237929,2,3
971,광진구 자양동,37.5322,127.0745,2024-12-19 14:29:03.013678,3,3
972,성북구 정릉동,37.6063,127.0106,2024-12-13 23:36:21.502855,1,1
973,은평구 진관동,37.643,126.9184,2024-12-28 11:07:49.858709,1,1
974,노원구 공릉동,37.6251,127.0726,2025-02-13 16:09:59.796568,2,2
975,노원구 하계동,37.6397,127.0665,2024-12-22 20:29:17.753958,2,3
976,강서구 화곡동,37.541,126.837,2024-12-05 21:38:40.211788,2,3
977,도봉구 쌍문동,37.6486,127.0347,2025-01-23 07:10:33.655649,2,3
978,용산구 이태원동,37.5347,126.9947,2025-02-14 21:46:26.548317,2,3
979,관악구 신림동,37.4846,126.9304,2025-01-15 01:13:43.736017,1,1
980,서대문구 남가좌동,37.5738,126.9223,2025-01-21 17:40:21.477927,1,2
981,관악구 봉천동,37.4824,126.9521,2025-01-04 09:25:32.904685,3,4
982,송파구 문정동,37.489,127.1215,2024-12-06 07:20:37.749584,3,4
983,서초구 잠원동,37.512,127.0107,2025-02-05 11:00:22.218813,1,2
984,종로구 청운동,37.5866,126.9697,2025-01-25 12:20:48.003506,2,3
985,성북구 석관동,37.6125,127.0611,2024-12-03 20:55:04.344633,3,3
986,종로구 청운동,37.5866,126.9697,2025-01-19 21:19:10.583599,2,2
987,서대문구 연희동,37.5682,126.9315,2025-01-20 02:44:23.279767,3,3
988,강남구 논현동,37.5101,127.0359,2025-01-04 03:00:01.760334,1,1
989,도봉구 쌍문1동,37.6513,127.0341,2025-02-06 22:10:03.392805,2,3
990,은평구 진관동,37.643,126.9184,2024-12-09 08:43:10.036726,3,4
991,금천구 독산동,37.4665,126.9025,2025-01-11 18:22:22.759162,2,3
992,양천구 신정동,37.5206,126.8563,2025-01-16 06:18:43.072278,3,4
993,강동구 둔촌동,37.5266,127.1365,2024-12-25 01:36:54.614333,2,3
994,금천구 시흥동,37.4494,126.9034,2025-02-11 17:20:34.997004,3,3
995,송파구 방이동,37.514,127.1251,2025-02-17 23:27:47.701524,2,3
996,구로구 구로동,37.5037,126.8895,2025-01-05 22:04:36.002147,2,3
997,강남구 논현동,37.5101,127.0359,2025-01-05 16:46:43.343967,3,4
998,금천구 독산1동,37.4683,126.899,2025-02-13 00:35:18.597730,1,1
999,성북구 석관동,37.6125,127.0611,2024-12-10 23:04:44.813148,2,3
1000,중구 명동,37.5634,126.9862,2025-01-09 00:51:29.626353,1,1
1001,동대문구 용두동,37.5749,127.0389,2024-12-22 06:23:42.208998,2,3
1002,강서구 방화동,37.5777,126.8125,2024-12-31 14:21:52.177597,2,3
1003,종로구 혜화동,37.5823,127.0018,2025-02-10 18:55:49.920853,2,3
1004,노원구 월계동,37.6261,127.0659,2025-01-07 23:32:53.937215,1,1
1005,중랑구 상봉동,37.5963,127.0862,2024-12-25 17:23:30.435511,3,4
1006,구로구 오류동,37.4947,126.8441,2024-12-20 06:04:13.237532,1,1
1007,강북구 수유1동,37.6399,127.019,2025-01-12 12:28:28.385188,3,3
1008,관악구 신림동,37.4846,126.9304,2025-02-22 23:41:41.963787,3,4
1009,성동구 행당동,37.5583,127.0298,2025-01-05 07:43:31.644983,3,3
1010,노원구 월계동,37.6261,127.0659,2024-12-12 16:53:55.536334,3,4
1011,서대문구 홍제동,37.5892,126.9441,2025-01-28 01:54:17.531401,2,3
1012,동대문구 용두동,37.5749,127.0389,2025-01-27 18:43:45.727669,3,4
1013,송파구 문정동,37.489,127.1215,2024-12-16 07:03:10.134783,3,3
1014,용산구 남영동,37.5423,126.9732,2025-02-16 00:20:42.716840,2,2
1015,구로구 오류동,37.4947,126.8441,2024-12-03 12:43:12.592024,3,4
1016,도봉구 쌍문1동,37.6513,127.0341,2024-12-09 03:13:33.581807,3,4
1017,노원구 공릉동,37.6251,127.0726,2025-01-10 23:20:16.491749,3,4
1018,종로구 사직동,37.5795,126.9701,2025-01-12 07:59:19.604732,1,2
1019,용산구 용산동2가,37.5381,126.965,2025-02-06 22:18:22.073368,1,2
1020,중구 을지로동,37.5665,126.9928,2025-02-05 02:47:45.248784,3,3
1021,마포구 상암동,37.5796,126.8903,2024-12-23 22:09:39.195339,1,2
1022,강북구 번동,37.6366,127.0341,2025-02-20 06:00:50.277161,2,3
1023,용산구 이태원동,37.5347,126.9947,2025-02-12 16:56:53.169915,1,2
1024,도봉구 쌍문1동,37.6513,127.0341,2025-02-13 13:03:04.340777,2,3
1025,노원구 월계동,37.6261,127.0659,2025-02-02 04:13:51.117997,2,2
1026,구로구 고척동,37.5038,126.8581,2024-12-18 07:12:05.769425,3,4
1027,강동구 둔촌동,37.5266,127.1365,2025-01-22 15:59:31.425133,2,3
1028,성북구 정릉동,37.6063,127.0106,2025-01-15 02:00:57.806375,1,1
1029,동대문구 휘경동,37.5945,127.0663,2024-12-21 01:23:19.450809,3,4
1030,마포구 연남동,37.5588,126.9259,2025-02-06 01:29:20.436576,2,3
1031,성북구 돈암동,37.5891,127.0166,2024-12-27 07:04:14.999251,1,1
1032,강북구 수유동,37.6394,127.0251,2025-01-25 17:27:10.189545,2,2
1033,광진구 구의동,37.5374,127.085,2024-12-30 12:12:19.026290,2,2
