user_id,departure_address,latitude,longitude,arrival_datetime,num_passenger,num_luggage
690,종로구 사직동,37.5795,126.9701,2025-01-18 20:49:51.629588,3,4
691,동작구 동작동,37.5035,126.951,2025-01-20 08:03:59.008480,2,2
692,용산구 한남동,37.5345,127.0005,2025-01-24 06:35:07.843998,3,3
693,은평구 진관동,37.643,126.9184,2024-12-29 08:42:53.826935,2,2
694,광진구 화양동,37.5454,127.0676,2025-01-18 07:47:54.103465,3,4
695,도봉구 쌍문1동,37.6513,127.0341,2024-12-04 09:31:12.088695,3,3
696,용산구 한남동,37.5345,127.0005,2024-12-28 03:36:34.888939,3,4
697,서대문구 북가좌동,37.5815,126.9134,2024-12-01 10:43:06.499547,3,3
698,용산구 용산동2가,37.5381,126.965,2025-02-17 20:08:51.404988,1,1
699,노원구 하계동,37.6397,127.0665,2024-12-18 06:24:36.111244,1,2
700,성동구 왕십리동,37.5612,127.0376,2024-12-12 08:18:09.999745,3,4
701,강동구 둔촌동,37.5266,127.1365,2025-01-02 14:43:33.916065,1,1
702,중구 신당동,37.561,127.0182,2025-01-20 10:53:17.151004,1,2
703,마포구 상암동,37.5796,126.8903,2025-02-25 18:32:44.611778,2,2
704,성동구 왕십리동,37.5612,127.0376,2025-02-22 16:25:12.427926,3,3
705,중랑구 면목동,37.5873,127.0887,2024-12-13 20:33:42.638160,2,3
706,영등포구 여의도동,37.5245,126.9275,2025-01-30 10:28:52.027462,2,2
707,강북구 수유동,37.6394,127.0251,2024-12-24 11:25:50.029960,2,3
708,구로구 고척동,37.5038,126.8581,2025-02-23 01:53:50.335799,1,2
709,양천구 목동,37.5442,126.8667,2025-01-18 23:03:46.988851,1,1
710,중구 명동,37.5634,126.9862,2025-01-10 12:57:23.160007,1,1
711,서초구 잠원동,37.512,127.0107,2025-02-06 21:22:49.750273,2,3
712,구로구 고척동,37.5038,126.8581,2024-12-21 08:42:44.045991,1,2
713,종로구 사직동,37.5795,126.9701,2024-12-15 11:54:37.660861,2,2
714,서대문구 연희동,37.5682,126.9315,2025-02-15 13:26:40.238155,2,3
715,강서구 화곡동,37.541,126.837,2025-01-17 15:33:06.468987,3,3
716,금천구 독산동,37.4665,126.9025,2025-01-06 13:22:45.845345,1,2
717,강북구 번동,37.6366,127.0341,2025-02-02 00:51:14.366659,1,2
718,강남구 삼성동,37.5145,127.0593,2024-12-28 07:08:22.465551,3,3
719,마포구 연남동,37.5588,126.9259,2025-01-14 23:31:28.787901,1,1
720,노원구 중계동,37.6481,127.0,2024-12-10 05:57:39.838886,2,3
721,강북구 수유1동,37.6399,127.019,2024-12-19 00:13:54.088124,3,3
722,용산구 남영동,37.5423,126.9732,2024-12-16 08:57:13.317889,2,3
723,성동구 성수동1가,37.5477,127.0422,2024-12-08 06:35:04.577226,2,2
724,영등포구 신길동,37.5079,126.9172,2024-12-10 01:01:43.351786,3,3
725,동대문구 장안동,37.5746,127.0727,2024-12-08 06:13:34.079761,2,3
726,금천구 독산동,37.4665,126.9025,2024-12-27 16:20:53.835659,3,3
727,강서구 화곡동,37.541,126.837,2024-12-04 23:00:27.871347,3,4
728,마포구 연남동,37.5588,126.9259,2024-12-12 03:15:15.456107,1,1
729,광진구 구의동,37.5374,127.085,2024-12-24 22:40:19.217968,2,2
730,영등포구 여의도동,37.5245,126.9275,2025-01-28 01:48:09.559689,1,1
731,중구 명동,37.5634,126.9862,2025-02-19 00:03:17.355652,2,3
732,금천구 독산동,37.4665,126.9025,2025-01-19 16:05:01.458667,2,3
733,양천구 목동,37.5442,126.8667,2025-01-27 00:55:28.100326,1,1
734,노원구 월계동,37.6261,127.0659,2024-12-23 20:50:21.550538,3,4
735,도봉구 쌍문1동,37.6513,127.0341,2025-01-20 02:44:55.181937,2,3
736,영등포구 여의도동,37.5245,126.9275,2025-01-27 06:04:25.811893,3,4
737,중랑구 신내동,37.6126,127.1035,2025-02-24 18:19:19.080346,2,2
738,도봉구 쌍문동,37.6486,127.0347,2025-02-19 04:25:08.518827,3,3
739,중구 신당동,37.561,127.0182,2025-02-11 14:46:51.555596,1,2
740,강남구 역삼동,37.4987,127.0367,2024-12-27 09:25:11.691107,1,1
741,구로구 고척동,37.5038,126.8581,2025-01-08 13:50:57.666686,1,1
742,영등포구 여의도동,37.5245,126.9275,2024-12-01 13:25:15.278419,2,2
743,성동구 성수동1가,37.5477,127.0422,2024-12-05 19:10:18.969074,1,2
744,광진구 광장동,37.545,127.104,2025-02-07 06:36:06.755129,3,4
745,동작구 노량진동,37.5132,126.9409,2025-01-20 19:27:14.366179,3,4
746,중랑구 상봉동,37.5963,127.0862,2025-02-26 22:42:40.510790,3,4
747,성동구 행당동,37.5583,127.0298,2024-12-30 20:24:14.463223,1,2
748,노원구 공릉동,37.6251,127.0726,2025-01-04 21:54:28.076072,2,3
749,강동구 둔촌동,37.5266,127.1365,2025-02-14 10:21:13.994523,1,2
750,마포구 도화동,37.5457,126.945,2025-01-22 02:42:57.674839,3,3
751,강서구 등촌동,37.5585,126.8627,2025-01-03 00:20:00.711675,1,1
752,용산구 이태원동,37.5347,126.9947,2025-01-24 18:03:56.032751,2,3
753,용산구 용산동2가,37.5381,126.965,2025-01-02 05:34:56.230232,2,2
754,강서구 가양동,37.5618,126.8545,2025-02-08 14:12:26.433102,3,3
755,강서구 등촌동,37.5585,126.8627,2024-12-27 03:45:46.287233,2,2
756,강서구 등촌동,37.5585,126.8627,2025-01-09 04:46:54.575706,1,1
757,도봉구 창동,37.6543,127.0479,2025-01-08 01:27:14.224701,2,3
758,강서구 가양동,37.5618,126.8545,2025-02-25 13:35:41.051729,2,3
759,도봉구 방학동,37.6659,127.0448,2025-01-27 20:28:21.456923,3,3
760,도봉구 창동,37.6543,127.0479,2024-12-31 09:57:10.419208,1,1
761,중구 신당동,37.561,127.0182,2025-02-12 06:41:11.317042,2,2
762,서초구 잠원동,37.512,127.0107,2024-12-22 22:18:35.509569,2,2
763,성북구 길음동,37.6075,127.0233,2024-12-02 07:39:49.038210,1,1
764,양천구 목동,37.5442,126.8667,2025-02-26 10:40:30.641916,3,3
765,강동구 천호동,37.5459,127.1428,2025-02-22 09:18:58.121500,3,3
766,금천구 가산동,37.4772,126.8868,2025-02-26 00:10:55.821385,2,3
767,구로구 구로동,37.5037,126.8895,2025-02-20 13:35:06.949857,1,1
768,영등포구 당산동,37.5341,126.9021,2024-12-28 15:56:59.809402,3,3
769,강남구 역삼동,37.4987,127.0367,2025-02-17 00:17:43.180713,3,3
770,성북구 돈암동,37.5891,127.0166,2025-02-05 06:11:51.187724,3,4
771,관악구 난곡동,37.4751,126.9205,2025-01-05 03:12:23.423639,3,3
772,송파구 문정동,37.489,127.1215,2024-12-20 22:04:21.394561,3,3
773,강서구 화곡동,37.541,126.837,2025-01-14 08:29:34.581300,3,3
774,광진구 구의동,37.5374,127.085,2025-02-04 08:05:25.403244,2,2
775,은평구 녹번동,37.6009,126.9351,2025-01-08 16:16:48.122842,1,1
776,종로구 무악동,37.5775,126.9573,2024-12-06 17:16:58.859732,1,1
777,도봉구 방학동,37.6659,127.0448,2024-12-30 19:24:09.903230,1,1
778,용산구 이태원동,37.5347,126.9947,2024-12-05 05:46:41.753934,2,2
779,영등포구 당산동,37.5341,126.9021,2025-02-15 16:12:00.631360,3,3
780,중랑구 묵동,37.6121,127.0761,2025-02-27 00:52:01.493558,1,1
781,성동구 행당동,37.5583,127.0298,2025-02-06 14:01:24.657881,3,3
782,양천구 신정동,37.5206,126.8563,2024-12-14 22:29:43.306216,3,4
783,서대문구 연희동,37.5682,126.9315,2025-01-25 23:07:29.509818,1,2
784,종로구 혜화동,37.5823,127.0018,2025-01-15 09:52:32.260146,1,1
785,강서구 화곡동,37.541,126.837,2025-02-02 21:22:30.682590,2,2
786,동작구 동작동,37.5035,126.951,2025-01-03 13:09:54.710717,1,1
787,구로구 구로동,37.5037,126.8895,2025-01-27 04:40:13.995357,2,2
788,서대문구 북가좌동,37.5815,126.9134,2025-02-24 23:08:46.406362,1,1
789,영등포구 여의도동,37.5245,126.9275,2024-12-12 19:45:59.338890,3,4
790,강남구 도곡동,37.4907,127.0558,2025-01-06 14:50:37.771025,3,3
791,강북구 번동,37.6366,127.0341,2025-01-07 01:02:55.322073,2,2
792,강남구 도곡동,37.4907,127.0558,2025-01-28 11:57:46.460073,1,2
793,성북구 돈암동,37.5891,127.0166,2025-02-20 15:11:00.391207,2,2
794,구로구 구로동,37.5037,126.8895,2025-01-14 21:08:45.396002,1,2
795,노원구 하계동,37.6397,127.0665,2024-12-31 02:37:59.531696,1,1
796,서대문구 연희동,37.5682,126.9315,2024-12-30 01:27:16.031358,3,3
797,종로구 사직동,37.5795,126.9701,2024-12-07 08:57:16.939568,3,4
798,마포구 연남동,37.5588,126.9259,2025-02-16 22:27:45.574479,2,2
799,서대문구 홍제동,37.5892,126.9441,2024-12-16 00:30:26.071932,1,1
800,강서구 화곡동,37.541,126.837,2025-02-17 05:14:35.589810,3,3
801,중구 명동,37.5634,126.9862,2025-02-02 04:31:52.511432,2,2
802,마포구 망원동,37.5551,126.9107,2024-12-22 05:38:23.653291,3,3
803,중랑구 면목동,37.5873,127.0887,2025-01-06 08:43:55.661974,1,1
804,광진구 광장동,37.545,127.104,2025-02-05 23:29:23.886947,3,4
805,서대문구 홍제동,37.5892,126.9441,2024-12-29 05:50:10.840513,1,1
806,마포구 도화동,37.5457,126.945,2025-01-08 12:54:19.161293,3,4
807,동대문구 휘경동,37.5945,127.0663,2024-12-17 05:43:45.231157,1,2
808,강동구 둔촌동,37.5266,127.1365,2025-02-09 15:09:20.508110,2,2
809,노원구 공릉동,37.6251,127.0726,2024-12-10 19:23:48.647404,1,2
810,종로구 청운동,37.5866,126.9697,2025-02-22 18:53:52.556519,2,3
811,광진구 자양동,37.5322,127.0745,2025-02-08 17:10:23.011663,1,1
812,강북구 수유1동,37.6399,127.019,2025-01-16 11:00:41.317461,3,4
813,강남구 역삼동,37.4987,127.0367,2025-01-28 01:33:31.129052,1,1
814,중랑구 묵동,37.6121,127.0761,2025-02-18 09:16:24.694699,3,4
815,강서구 등촌동,37.5585,126.8627,2025-01-25 03:59:17.655410,2,2
816,강동구 암사동,37.5506,127.1319,2025-02-07 03:41:34.281226,1,1
817,동작구 사당동,37.4792,126.9808,2024-12-09 21:42:30.510169,2,3
818,강서구 등촌동,37.5585,126.8627,2025-02-25 10:58:29.771149,1,1
819,강동구 암사동,37.5506,127.1319,2024-12-08 07:20:08.502174,3,4
820,광진구 광장동,37.545,127.104,2024-12-19 14:57:25.180214,2,2
821,서초구 잠원동,37.512,127.0107,2025-02-06 02:53:37.545404,2,3
822,강북구 수유동,37.6394,127.0251,2025-02-12 14:34:50.911354,2,2
823,서대문구 홍제동,37.5892,126.9441,2025-02-14 10:02:59.758327,1,2
824,금천구 시흥동,37.4494,126.9034,2025-01-24 15:19:41.278768,2,3
825,강남구 도곡동,37.4907,127.0558,2025-01-06 20:34:37.744744,2,3
826,성동구 금호동1가,37.5497,127.0197,2024-12-08 09:28:00.231775,2,2
827,강서구 등촌동,37.5585,126.8627,2024-12-18 07:43:33.752239,2,2
828,강북구 수유동,37.6394,127.0251,2025-01-16 15:39:47.668074,2,3
829,서대문구 연희동,37.5682,126.9315,2025-01-08 02:54:32.860763,2,2
830,구로구 오류동,37.4947,126.8441,2025-02-11 06:25:42.190476,3,4
831,강남구 역삼동,37.4987,127.0367,2025-01-30 15:06:45.348113,1,1
832,영등포구 여의도동,37.5245,126.9275,2025-01-27 18:14:09.498146,3,4
833,중랑구 면목동,37.5873,127.0887,2024-12-05 03:18:36.938994,1,1
834,금천구 시흥동,37.4494,126.9034,2025-01-02 00:41:40.165995,1,2
835,종로구 청운동,37.5866,126.9697,2025-01-30 18:17:01.819317,1,1
836,강북구 수유동,37.6394,127.0251,2024-12-09 15:02:27.140455,2,3
837,종로구 무악동,37.5775,126.9573,2024-12-03 16:52:59.151399,2,3
838,은평구 불광동,37.6105,126.9303,2024-12-11 06:07:00.046129,3,4
839,중구 약수동,37.5549,127.0109,2024-12-15 12:43:35.382225,1,2
840,강서구 방화동,37.5777,126.8125,2024-12-11 03:28:37.626619,3,3
841,관악구 봉천동,37.4824,126.9521,2024-12-12 09:18:21.912339,1,1
842,금천구 시흥동,37.4494,126.9034,2025-02-08 15:51:22.036206,3,3
843,중랑구 묵동,37.6121,127.0761,2025-01-08 04:47:30.871858,1,1
844,마포구 망원동,37.5551,126.9107,2025-02-19 19:24:18.512666,3,4
845,강서구 화곡동,37.541,126.837,2025-01-22 18:30:02.503181,1,2
846,도봉구 쌍문1동,37.6513,127.0341,2025-01-31 01:02:17.224668,2,2
847,강동구 천호동,37.5459,127.1428,2024-12-24 06:44:50.624035,2,2
848,은평구 불광동,37.6105,126.9303,2025-02-24 13:58:23.247621,1,1
849,성북구 정릉동,37.6063,127.0106,2024-12-15 23:03:46.656213,2,2
850,노원구 월계동,37.6261,127.0659,2024-12-28 21:17:16.622168,2,2
851,마포구 연남동,37.5588,126.9259,2025-01-07 18:37:33.951055,3,3
852,성동구 행당동,37.5583,127.0298,2025-01-13 11:51:38.804379,1,2
853,금천구 시흥동,37.4494,126.9034,2024-12-20 04:59:20.295285,1,1
854,광진구 구의동,37.5374,127.085,2024-12-29 19:46:56.906103,3,4
855,금천구 독산1동,37.4683,126.899,2025-01-26 10:36:38.893878,1,2
856,성북구 정릉동,37.6063,127.0106,2025-02-24 20:39:07.618946,3,3
857,관악구 신림동,37.4846,126.9304,2025-01-09 01:57:04.102449,1,2
858,영등포구 신길동,37.5079,126.9172,2025-02-08 02:25:03.372184,1,1
859,종로구 사직동,37.5795,126.9701,2024-12-17 21:46:17.513295,2,2
860,영등포구 여의도동,37.5245,126.9275,2025-01-17 02:06:37.157427,3,3
861,노원구 월계동,37.6261,127.0659,2025-01-04 20:01:36.664916,2,3
862,서대문구 연희동,37.5682,126.9315,2025-01-02 19:08:07.641314,2,2
863,종로구 무악동,37.5775,126.9573,2025-02-11 06:03:40.208657,3,3
864,강북구 번동,37.6366,127.0341,2025-01-27 00:47:12.803043,2,2
865,강동구 천호동,37.5459,127.1428,2025-01-26 14:53:28.705938,3,4
866,동대문구 용두동,37.5749,127.0389,2025-01-19 10:50:28.982596,2,3
867,동대문구 장안동,37.5746,127.0727,2024-12-16 04:29:19.372270,1,2
868,금천구 독산1동,37.4683,126.899,2024-12-11 13:43:38.073884,2,2
869,마포구 연남동,37.5588,126.9259,2025-01-15 01:51:53.222375,1,2
870,강서구 가양동,37.5618,126.8545,2024-12-03 22:26:55.266898,2,3
871,은평구 녹번동,37.6009,126.9351,2025-01-10 18:35:15.456562,2,2
872,영등포구 당산동,37.5341,126.9021,2025-02-09 09:27:53.689442,2,3
873,용산구 한남동,37.5345,127.0005,2024-12-29 03:20:54.581840,3,3
874,성북구 돈암동,37.5891,127.0166,2025-01-26 19:25:44.077086,2,3
875,종로구 창신동,37.5723,127.015,2024-12-24 15:35:29.893282,1,1
876,서초구 방배동,37.4845,126.9977,2025-01-15 03:14:49.803316,3,4
877,노원구 월계동,37.6261,127.0659,2024-12-09 19:20:15.442362,1,2
878,강북구 미아동,37.6267,127.0257,2025-01-26 11:31:48.576808,1,1
879,성동구 행당동,37.5583,127.0298,2024-12-13 07:28:59.985892,3,4
880,성동구 왕십리동,37.5612,127.0376,2024-12-05 03:57:07.589067,3,3
881,중구 명동,37.5634,126.9862,2025-01-29 23:09:39.576262,3,3
882,은평구 갈현동,37.6185,126.9162,2025-02-22 04:39:28.557127,3,3
883,동작구 사당동,37.4792,126.9808,2024-12-26 08:11:14.571354,3,3
884,강동구 둔촌동,37.5266,127.1365,2025-02-06 07:03:17.113379,1,1
885,동대문구 휘경동,37.5945,127.0663,2025-02-06 03:12:57.267428,1,2
886,영등포구 신길동,37.5079,126.9172,2024-12-03 07:26:16.778359,2,2
887,강동구 암사동,37.5506,127.1319,2025-01-09 03:03:49.974440,2,3
888,송파구 방이동,37.514,127.1251,2025-01-19 14:58:43.144490,3,4
889,종로구 혜화동,37.5823,127.0018,2025-02-25 03:56:57.170260,1,1
890,서대문구 홍제동,37.5892,126.9441,2024-12-08 03:29:40.057523,2,3
891,관악구 난곡동,37.4751,126.9205,2025-02-17 17:36:54.779924,1,1
892,동대문구 청량리동,37.5802,127.0466,2025-02-07 19:18:16.871336,2,2
893,노원구 월계동,37.6261,127.0659,2025-01-23 14:42:49.085170,1,1
894,서대문구 북가좌동,37.5815,126.9134,2025-02-07 23:04:01.662455,3,4
895,종로구 창신동,37.5723,127.015,2025-02-26 21:04:55.722249,3,3
896,금천구 가산동,37.4772,126.8868,2025-01-28 02:25:42.286747,2,2
897,금천구 독산1동,37.4683,126.899,2025-02-22 06:32:09.810079,1,2
898,중구 을지로동,37.5665,126.9928,2025-01-10 07:08:36.420308,1,2
899,마포구 상암동,37.5796,126.8903,2025-01-02 08:24:11.834795,2,2
900,중랑구 신내동,37.6126,127.1035,2024-12-31 08:26:57.363874,1,1
901,금천구 독산동,37.4665,126.9025,2025-01-11 12:42:22.922074,2,2
902,강북구 번동,37.6366,127.0341,2025-01-09 14:00:45.173557,2,2
903,금천구 시흥동,37.4494,126.9034,2025-01-10 15:14:50.980527,2,2
904,동대문구 청량리동,37.5802,127.0466,2025-01-06 15:20:33.686977,2,2
905,구로구 구로동,37.5037,126.8895,2025-02-06 13:14:52.127778,3,4
906,도봉구 방학동,37.6659,127.0448,2024-12-24 06:15:02.446326,3,3
907,종로구 무악동,37.5775,126.9573,2025-01-08 01:54:45.463486,3,3
908,강북구 수유동,37.6394,127.0251,2025-01-13 23:00:59.233268,3,3
909,중랑구 상봉동,37.5963,127.0862,2025-02-06 23:51:06.481952,2,3
910,용산구 남영동,37.5423,126.9732,2025-01-31 11:34:29.686104,2,2
911,서대문구 연희동,37.5682,126.9315,2025-02-27 23:46:18.626390,1,1
912,구로구 구로동,37.5037,126.8895,2025-02-07 01:07:28.602848,1,2
913,강서구 화곡동,37.541,126.837,2025-02-25 08:16:32.866276,2,2
914,구로구 오류동,37.4947,126.8441,2024-12-03 17:29:21.824556,3,4
915,강북구 미아동,37.6267,127.0257,2024-12-31 16:06:45.417705,3,4
916,동대문구 장안동,37.5746,127.0727,2025-01-30 21:47:59.808644,2,3
917,동대문구 용두동,37.5749,127.0389,2025-01-08 12:32:37.693425,3,4
918,강남구 논현동,37.5101,127.0359,2025-02-04 22:54:14.314514,1,1
919,영등포구 신길동,37.5079,126.9172,2024-12-14 02:24:25.978991,2,3
920,성북구 석관동,37.6125,127.0611,2025-01-23 06:18:41.135920,3,4
921,마포구 상암동,37.5796,126.8903,2025-01-16 21:10:54.745098,1,2
922,양천구 신정동,37.5206,126.8563,2025-02-13 19:04:30.760015,1,1
923,구로구 개봉동,37.4972,126.8588,2025-01-04 07:12:08.527633,1,2
924,강남구 역삼동,37.4987,127.0367,2025-02-19 14:23:33.880414,2,3
925,서초구 방배동,37.4845,126.9977,2025-02-11 11:27:18.501302,1,1
926,중랑구 신내동,37.6126,127.1035,2025-02-10 20:17:58.496918,1,1
927,관악구 난곡동,37.4751,126.9205,2025-02-18 15:24:25.342231,3,3
928,노원구 공릉동,37.6251,127.0726,2024-12-27 22:39:38.760572,3,4
929,광진구 광장동,37.545,127.104,2025-01-09 19:53:41.132684,3,3
930,구로구 개봉동,37.4972,126.8588,2025-01-31 15:42:02.389803,3,4
931,성북구 돈암동,37.5891,127.0166,2025-02-13 20:07:46.064204,1,1
932,성북구 석관동,37.6125,127.0611,2025-01-05 11:55:17.145471,2,2
933,강서구 화곡동,37.541,126.837,2025-01-09 18:28:24.077593,1,2
934,구로구 고척동,37.5038,126.8581,2025-01-09 03:14:23.397831,3,3
935,서초구 서초동,37.4837,127.0324,2025-01-24 10:19:42.265172,1,1
936,양천구 신정동,37.5206,126.8563,2025-02-12 10:57:12.265848,3,4
937,서초구 방배동,37.4845,126.9977,2024-12-09 05:52:51.822860,3,4
938,동대문구 장안동,37.5746,127.0727,2024-12-23 21:12:29.976350,3,4
939,광진구 구의동,37.5374,127.085,2025-02-13 04:43:29.467464,3,3
940,용산구 남영동,37.5423,126.9732,2024-12-19 03:38:48.367661,1,1
941,노원구 하계동,37.6397,127.0665,2025-02-13 20:09:58.902706,3,4
942,용산구 이태원동,37.5347,126.9947,2024-12-14 13:42:28.318329,2,2
943,구로구 개봉동,37.4972,126.8588,2025-02-22 15:28:29.476881,1,2
944,관악구 난곡동,37.4751,126.9205,2025-02-13 00:50:04.120791,1,2
945,동작구 동작동,37.5035,126.951,2024-12-29 10:38:12.076201,3,3
946,마포구 망원동,37.5551,126.9107,2025-02-07 07:39:35.276615,3,4
947,강서구 화곡동,37.541,126.837,2025-01-13 21:20:26.254686,3,3
948,강서구 가양동,37.5618,126.8545,2025-01-11 01:28:23.122027,3,4
949,중랑구 상봉동,37.5963,127.0862,2025-01-26 18:43:10.689492,1,2
950,서초구 방배동,37.4845,126.9977,2025-02-14 00:50:50.788470,1,1
951,마포구 도화동,37.5457,126.945,2025-02-01 17:10:58.353884,2,2
952,중구 신당동,37.561,127.0182,2024-12-01 16:44:01.426097,3,3
953,성동구 금호동1가,37.5497,127.0197,2024-12-29 23:34:40.798138,3,4
954,동대문구 장안동,37.5746,127.0727,2025-01-31 17:57:24.033883,2,3
955,성동구 성수동1가,37.5477,127.0422,2025-02-05 02:38:51.797730,1,2
956,노원구 공릉동,37.6251,127.0726,2025-02-03 02:27:54.953750,1,1
957,양천구 목동,37.5442,126.8667,2025-02-20 01:38:06.087812,2,2
958,동작구 흑석동,37.5084,126.9638,2025-01-01 13:08:05.775117,1,1
959,구로구 개봉동,37.4972,126.8588,2025-01-09 01:34:47.358710,2,3
960,성북구 정릉동,37.6063,127.0106,2025-02-21 06:55:06.565463,3,4
961,강남구 삼성동,37.5145,127.0593,2024-12-07 14:16:41.703806,1,2
962,도봉구 쌍문동,37.6486,127.0347,2025-01-20 03:21:52.156085,2,3
963,송파구 잠실동,37.5117,127.0842,2025-01-28 22:00:05.186975,1,1
964,종로구 혜화동,37.5823,127.0018,2025-02-24 14:11:49.917497,3,4
965,서대문구 연희동,37.5682,126.9315,2024-12-14 09:45:21.432814,1,1
966,노원구 월계동,37.6261,127.0659,2025-02-15 00:09:38.658346,3,3
967,광진구 광장동,37.545,127.104,2024-12-25 23:49:13.624376,1,2
968,동작구 흑석동,37.5084,126.9638,2024-12-22 14:47:48.340240,1,1
969,강북구 수유동,37.6394,127.0251,2025-01-22 15:42:10.378862,2,2
970,노원구 하계동,37.6397,127.0665,2024-12-09 21:09:06.199206,1,1
971,동대문구 장안동,37.5746,127.0727,2025-01-18 20:16:30.726207,3,4
972,동대문구 청량리동,37.5802,127.0466,2024-12-12 11:41:54.299915,3,3
973,도봉구 쌍문1동,37.6513,127.0341,2025-02-11 03:54:33.267760,3,3
974,서초구 서초동,37.4837,127.0324,2025-02-18 19:28:38.481833,3,4
975,노원구 하계동,37.6397,127.0665,2025-01-16 08:15:07.883371,1,1
976,광진구 자양동,37.5322,127.0745,2025-01-08 15:22:50.525774,3,3
977,서초구 서초동,37.4837,127.0324,2024-12-15 16:21:00.284382,2,2
978,마포구 망원동,37.5551,126.9107,2024-12-18 18:15:53.286231,1,1
979,강동구 천호동,37.5459,127.1428,2025-02-13 20:57:37.406898,1,2
980,용산구 이태원동,37.5347,126.9947,2025-02-07 05:10:50.419628,1,1
981,서초구 잠원동,37.512,127.0107,2025-02-24 22:39:25.451339,1,1
982,양천구 목5동,37.5483,126.8664,2025-02-19 14:31:09.666356,3,3
983,동대문구 장안동,37.5746,127.0727,2024-12-28 06:48:03.027234,1,2
984,강동구 암사동,37.5506,127.1319,2024-12-18 12:43:31.818934,3,4
985,성동구 성수동1가,37.5477,127.0422,2024-12-07 03:41:36.646279,3,4
986,마포구 연남동,37.5588,126.9259,2025-01-28 16:32:03.302622,1,1
987,동대문구 휘경동,37.5945,127.0663,2024-12-14 09:34:58.195362,2,3
988,도봉구 쌍문1동,37.6513,127.0341,2025-02-10 21:27:37.280720,1,2
989,도봉구 쌍문동,37.6486,127.0347,2025-02-08 14:02:23.778702,3,3
990,도봉구 방학동,37.6659,127.0448,2025-01-10 03:53:39.843635,2,3
991,중랑구 묵동,37.6121,127.0761,2025-02-14 21:31:22.786304,2,2
992,양천구 신월동,37.5302,126.8348,2025-01-03 14:01:05.141726,2,3
993,성북구 돈암동,37.5891,127.0166,2025-01-27 23:42:07.761405,3,3
994,노원구 공릉동,37.6251,127.0726,2025-02-04 04:43:50.593814,2,3
995,마포구 연남동,37.5588,126.9259,2025-01-10 09:54:17.009471,3,3
996,강동구 암사동,37.5506,127.1319,2025-01-04 18:26:03.118346,1,2
997,송파구 방이동,37.514,127.1251,2024-12-02 01:43:23.704057,3,4
998,성동구 금호동1가,37.5497,127.0197,2025-02-14 17:56:45.534364,2,2
999,동작구 노량진동,37.5132,126.9409,2024-12-18 14:46:55.975752,1,1
1000,영등포구 신길동,37.5079,126.9172,2024-12-15 20:20:38.676952,1,1
1001,종로구 무악동,37.5775,126.9573,2024-12-08 23:55:51.464746,1,1
1002,강동구 둔촌동,37.5266,127.1365,2025-02-14 10:26:15.826131,1,2
1003,영등포구 신길동,37.5079,126.9172,2025-01-29 14:52:50.178662,3,4
1004,서대문구 연희동,37.5682,126.9315,2025-01-08 05:52:29.298458,3,3
1005,금천구 가산동,37.4772,126.8868,2025-01-02 09:56:41.823755,2,2
1006,서초구 잠원동,37.512,127.0107,2024-12-20 14:14:45.784728,3,4
1007,성북구 돈암동,37.5891,127.0166,2025-02-24 13:06:26.636047,3,3
1008,금천구 시흥동,37.4494,126.9034,2024-12-09 20:28:59.745251,2,2
1009,금천구 가산동,37.4772,126.8868,2025-01-24 09:42:26.800147,2,3
1010,중랑구 상봉동,37.5963,127.0862,2025-02-27 10:27:13.414027,2,2
1011,종로구 혜화동,37.5823,127.0018,2024-12-19 10:05:20.113757,1,1
1012,광진구 구의동,37.5374,127.085,2024-12-29 04:55:51.163250,1,2
1013,강서구 가양동,37.5618,126.8545,2024-12-19 02:19:46.859110,2,3
1014,강동구 암사동,37.5506,127.1319,2025-01-06 14:00:40.380939,2,3
1015,영등포구 신길동,37.5079,126.9172,2025-01-25 22:55:33.399953,2,3
1016,광진구 자양동,37.5322,127.0745,2025-01-13 01:17:07.164748,2,3
1017,마포구 연남동,37.5588,126.9259,2024-12-08 00:43:08.855779,1,1
1018,강남구 논현동,37.5101,127.0359,2024-12-29 17:39:22.840907,2,3
1019,송파구 잠실동,37.5117,127.0842,2025-02-27 16:28:11.665067,2,2
1020,성동구 행당동,37.5583,127.0298,2025-01-19 00:34:20.190781,1,1
1021,동대문구 용두동,37.5749,127.0389,2025-02-12 07:31:33.637923,3,3
1022,구로구 고척동,37.5038,126.8581,2025-02-03 15:30:29.511678,1,1
1023,중구 명동,37.5634,126.9862,2024-12-28 03:30:36.736537,3,3
1024,구로구 개봉동,37.4972,126.8588,2025-02-09 21:12:48.505106,3,4
1025,관악구 신림동,37.4846,126.9304,2025-02-24 17:14:48.679936,3,3
1026,서대문구 연희동,37.5682,126.9315,2024-12-11 14:34:29.243088,2,2
1027,은평구 진관동,37.643,126.9184,2025-01-10 14:57:35.382763,3,3
1028,도봉구 창동,37.6543,127.0479,2025-01-11 08:50:27.944336,2,2
1029,중랑구 상봉동,37.5963,127.0862,2025-02-12 04:01:14.693922,1,1
1030,마포구 연남동,37.5588,126.9259,2024-12-11 22:05:51.459079,1,1
1031,영등포구 당산동,37.5341,126.9021,2024-12-12 22:36:37.309711,2,3
1032,동대문구 장안동,37.5746,127.0727,2025-01-12 04:35:58.016330,2,3
1033,은평구 진관동,37.643,126.9184,2025-02-21 23:58:28.019186,3,3
